,Application Year,Lens ID,Inventor
6857,2023,197-158-731-194-860,Lee Seo Jin
6858,2023,197-158-731-194-860,Kim Ji Yong
6859,2023,197-158-731-194-860,Lee Jonghyun
6860,2023,197-158-731-194-860,Kim Doyoung
6861,2023,197-158-731-194-860,Jang Hyu Jeong
6862,2023,197-158-731-194-860,Choi Jongryoul
6863,2023,197-158-731-194-860,Kim Seohyun
6864,2023,197-158-731-194-860,Kang Ji Yoon
6865,2023,197-158-731-194-860,Jung Seunghee
6866,2023,197-158-731-194-860,Son Seo Hyun
6867,2023,197-158-731-194-860,Kim Jiwon
6868,2023,197-158-731-194-860,Ko Dong-Hyun
6869,2023,126-961-823-895-370,Zheng Songyan
6870,2023,126-961-823-895-370,Burton Lori S
6871,2019,022-189-431-251-742,Im Eun Ju
6872,2019,022-189-431-251-742,Lee Chan Hyeong
6873,2019,022-189-431-251-742,Baek Moon Chang
6874,2019,199-298-743-227-145,Ha Ji Yeon
6875,2019,199-298-743-227-145,Jung Sang Taek
6876,2019,199-298-743-227-145,Chun Kwang-Jin
6877,2023,008-291-169-584-608,Harrison David James
6878,2023,008-291-169-584-608,Elshani Mustafa
6879,2018,148-823-655-698-572,Yang Qing
6880,2018,148-823-655-698-572,Zou Jian-Jun
6881,2018,148-823-655-698-572,Zhang Li
6882,2018,148-823-655-698-572,Fang Wenfeng
6883,2018,148-689-953-783-48X,Han Xiao
6884,2018,148-689-953-783-48X,Wang Yin
6885,2018,148-689-953-783-48X,Wu Xingxin
6886,2018,148-689-953-783-48X,Gu Yanhong
6887,2021,188-679-221-681-092,Chen Guoqing Paul
6888,2021,188-679-221-681-092,Yan Changren
6889,2019,046-347-494-927-852,Ha Ji Yeon
6890,2019,046-347-494-927-852,Jung Sang Taek
6891,2019,046-347-494-927-852,Chun Kwang-Jin
6892,2020,092-888-921-776-383,Im Eun Ju
6893,2020,092-888-921-776-383,Lee Chan Hyeong
6894,2020,092-888-921-776-383,Alam Rakibul
6895,2020,092-888-921-776-383,Baek Moon Chang
6896,2022,118-404-328-369-558,Xi Yue
6897,2022,118-404-328-369-558,Jiang Diandong
6898,2022,118-404-328-369-558,Sui Ruirui
6899,2022,118-404-328-369-558,Song Fei
6900,2022,118-404-328-369-558,Leung Stewart
6901,2022,118-404-328-369-558,Su Yunpeng
6902,2022,118-404-328-369-558,Li Yong
6903,2019,141-123-351-876-868,Soong John
6904,2021,152-536-326-995-00X,Andersen Mads Hald
6905,2019,064-364-075-874-044,Chang Esther H
6906,2019,064-364-075-874-044,Kim Sang Soo
6907,2019,064-364-075-874-044,Harford Joe B
6908,2018,022-846-349-563-840,Jin Zhigang
6909,2018,022-846-349-563-840,Tan Ying
6910,2020,127-100-179-224-198,Giorgetti Paolo Luca Maria
6911,2019,134-240-898-893-441,Frederick Joshua P
6912,2019,134-240-898-893-441,Zacharek Sima
6913,2019,134-240-898-893-441,Meehan Robert
6914,2019,134-240-898-893-441,Hopson Kristen
6915,2020,171-237-883-743-496,Will Matthias
6916,2020,171-237-883-743-496,Humphrey Rachel
6917,2020,171-237-883-743-496,Yaron Yifah
6918,2020,181-748-942-330-980,Barbi Joseph
6919,2020,181-748-942-330-980,Drew M Pardoll
6920,2020,181-748-942-330-980,Pan Duojia
6921,2020,181-748-942-330-980,Pan Fan
6922,2020,181-748-942-330-980,Benjamin Park
6923,2022,135-302-287-130-442,Li Jiaming
6924,2022,135-302-287-130-442,Dong Chen
6925,2022,135-302-287-130-442,Guo Li
6926,2022,135-302-287-130-442,Qi Xiaoxu
6927,2017,141-871-780-982-021,Rodrigues Dos Reis Carlos Ricardo
6928,2017,141-871-780-982-021,Hulsik David Lutje
6929,2017,141-871-780-982-021,Kreijtz Joost
6930,2017,141-871-780-982-021,Van Elsas Andrea
6931,2017,141-871-780-982-021,Van Eenennaam Hans
6932,2021,058-179-306-900-448,Yan Zhen
6933,2021,058-179-306-900-448,Mo Xiyele
6934,2021,058-179-306-900-448,Liu Xun
6935,2017,134-053-720-581-789,Xia Yu
6936,2017,134-053-720-581-789,Baiyong Li
6937,2017,134-053-720-581-789,Zhang Faming
6938,2017,134-053-720-581-789,Xi Gan
6939,2017,134-053-720-581-789,Huang Ying
6940,2017,134-053-720-581-789,Wang Zhongmin
6941,2020,102-079-123-621-572,Blake Stephen
6942,2020,102-079-123-621-572,Lynn David
6943,2018,053-291-004-733-566,Hazel Hunt
6944,2019,086-032-903-081-750,Park Yung-Don
6945,2019,086-032-903-081-750,Kim Cho-Sik
6946,2019,086-032-903-081-750,Lee Sang-Heun
6947,2019,086-032-903-081-750,Kim Yang-Choo
6948,2019,086-032-903-081-750,Cheong Zae-Kwang
6949,2019,086-032-903-081-750,Yu Won-Wook
6950,2019,086-032-903-081-750,Jiang Wenqing
6951,2019,086-032-903-081-750,Fang Lei
6952,2019,086-032-903-081-750,Park Eun-In
6953,2019,086-032-903-081-750,Cheong Yi-Jung
6954,2019,086-032-903-081-750,Lee Yang-Seung
6955,2022,011-656-452-706-612,Wang Xiaonan
6956,2022,011-656-452-706-612,Deng Wuguo
6957,2022,011-656-452-706-612,Jia Ke
6958,2019,034-677-002-505-474,Zhu Min
6959,2019,034-677-002-505-474,Shen Xiaoning
6960,2019,034-677-002-505-474,Wan Yakun
6961,2019,034-677-002-505-474,Ge Junwei
6962,2018,062-187-866-606-612,Matsumoto Seiji
6963,2018,062-187-866-606-612,Ryuji Suzuki
6964,2011,050-382-092-026-785,Kim Yoon Keun
6965,2011,050-382-092-026-785,Cho Mi La
6966,2011,050-382-092-026-785,Kwok Seung Ki
6967,2011,050-382-092-026-785,Park Sung Hwan
6968,2011,050-382-092-026-785,Park Eun Mi
6969,2011,050-382-092-026-785,Park Mi Kyung
6970,2011,050-382-092-026-785,Lee Dong Gun
6971,2011,050-382-092-026-785,Gho Yong Song
6972,2011,050-382-092-026-785,Jang Su Chul
6973,2021,105-103-841-355-850,Feng Hui
6974,2021,105-103-841-355-850,Yao Sheng
6975,2021,105-103-841-355-850,Wu Hai
6976,2022,013-809-716-126-45X,Lee Jee Won
6977,2022,013-809-716-126-45X,Lee Bo Ram
6978,2016,080-165-482-359-11X,Driessens Gregory
6979,2016,080-165-482-359-11X,Cauwenberghs Sandra
6980,2016,080-165-482-359-11X,Kraus Manfred
6981,2016,080-165-482-359-11X,Crosignani Stefano
6982,2019,012-420-476-356-878,Ho Weihsien
6983,2019,012-420-476-356-878,Cho Helen Kim
6984,2019,012-420-476-356-878,Youssef Sawsan
6985,2019,012-420-476-356-878,Abdiche Yasmina Noubia
6986,2019,012-420-476-356-878,Jooss Karin Ute
6987,2019,012-420-476-356-878,Rajpal Arvind
6988,2022,194-106-124-081-043,Yu Pin
6989,2022,194-106-124-081-043,Zhou Liang
6990,2022,194-106-124-081-043,Xu Feihu
6991,2022,194-106-124-081-043,Sun Handong
6992,2022,194-106-124-081-043,He Lizhen
6993,2022,194-106-124-081-043,Peng Yongbo
6994,2022,194-106-124-081-043,Guo Xuancheng
6995,2022,194-106-124-081-043,Chen Hong
6996,2022,194-106-124-081-043,Wang Tongying
6997,2019,036-073-702-568-922,Morello Aurore
6998,2019,036-073-702-568-922,Mary Caroline
6999,2019,036-073-702-568-922,Poirier Nicolas
7000,2019,036-073-702-568-922,Biteau Kevin
7001,2017,081-379-104-817-304,Renner Christoph
7002,2017,081-379-104-817-304,Petrausch Ulf
7003,2017,081-379-104-817-304,Marroquin Belaunzaran Osiris
7004,2021,078-778-988-449-278,Cousin Sophie
7005,2021,078-778-988-449-278,Italiano Antoine
7006,2023,003-353-663-034-205,Gu Li
7007,2023,003-353-663-034-205,Sule Shantanu
7008,2023,003-353-663-034-205,Mckenna Kelsey
7009,2023,003-353-663-034-205,Goss Monica M
7010,2021,012-228-399-625-316,Zhang Fuyao
7011,2021,012-228-399-625-316,Zeng Wenfeng
7012,2022,104-954-010-261-641,Seth Sandesh
7013,2022,104-954-010-261-641,Desai Avinash
7014,2022,104-954-010-261-641,Ludwig Dale
7015,2022,104-954-010-261-641,Chen Mary
7016,2022,104-954-010-261-641,Berger Mark
7017,2016,170-503-933-478-313,Cohen Katherine
7018,2016,170-503-933-478-313,Schmidt Sarah
7019,2016,170-503-933-478-313,Orlinger Klaus
7020,2018,177-306-580-305-303,Wang Zhenzhong
7021,2018,177-306-580-305-303,Zheng Chunli
7022,2018,177-306-580-305-303,Wang Qian
7023,2018,177-306-580-305-303,Xiao Wei
7024,2018,177-306-580-305-303,Zhang Lulu
7025,2018,177-306-580-305-303,Wang Yonghua
7026,2018,122-298-368-817-261,Roder Joanna
7027,2018,122-298-368-817-261,Grigorieva Julia
7028,2018,122-298-368-817-261,Oliveira Carlos
7029,2018,122-298-368-817-261,Roder Heinrich
7030,2022,064-643-301-967-68X,Wang Yuqian
7031,2022,064-643-301-967-68X,Zhu Jiman
7032,2022,064-643-301-967-68X,Long Jie
7033,2022,064-643-301-967-68X,Li Wen
7034,2022,064-643-301-967-68X,Yan Shaoyu
7035,2022,064-643-301-967-68X,Xu Chuanxue
7036,2022,064-643-301-967-68X,Wang Jiajun
7037,2022,064-643-301-967-68X,Lu Weiqiang
7038,2022,064-643-301-967-68X,Bai Lihui
7039,2022,064-643-301-967-68X,Sui Donghu
7040,2022,001-230-084-450-703,Tannenbaum-Devil Sandra
7041,2022,001-230-084-450-703,Liu Yu
7042,2019,119-695-594-928-032,Balthazor Bryan Mark
7043,2019,119-695-594-928-032,Qureshi Tihami
7044,2019,119-695-594-928-032,Ahmed Syed Saleem
7045,2019,119-695-594-928-032,Mehta Anjali Pramod
7046,2014,194-590-716-394-50X,Binder David Charles
7047,2014,194-590-716-394-50X,Schreiber Hans
7048,2020,121-664-893-170-938,Munoz Luis Enrique
7049,2020,121-664-893-170-938,Pack Christopher
7050,2020,121-664-893-170-938,Ramachandiran Sampath
7051,2020,121-664-893-170-938,Selvaraj Periasamy
7052,2020,121-664-893-170-938,Bommireddy Ramireddy
7053,2020,025-077-458-020-787,Zhang Lin
7054,2020,025-077-458-020-787,Zhang Shiyue
7055,2020,025-077-458-020-787,Yuan Shaohua
7056,2017,187-072-799-174-92X,Bojczuk Paul M
7057,2017,187-072-799-174-92X,Jackson Heather L
7058,2017,187-072-799-174-92X,Shi Hong
7059,2017,187-072-799-174-92X,Yanamandra Niranjan
7060,2017,187-072-799-174-92X,Mandal Mili
7061,2017,187-072-799-174-92X,Yada Villi Sapna
7062,2017,187-072-799-174-92X,Bhattacharya Sabyasachi
7063,2015,193-159-113-690-583,Pei Shuang
7064,2015,193-159-113-690-583,Bai Xianhong
7065,2015,193-159-113-690-583,Zan Yanlu
7066,2015,193-159-113-690-583,Zhou Haiping
7067,2015,193-159-113-690-583,Bai Yi
7068,2015,193-159-113-690-583,Zhou Junjie
7069,2015,193-159-113-690-583,Li Xiaomin
7070,2022,151-010-404-865-081,Ludwig Dale L
7071,2022,151-010-404-865-081,Chen Mary M
7072,2022,151-010-404-865-081,Desai Avinash
7073,2022,151-010-404-865-081,Berger Mark
7074,2022,164-021-083-982-257,Mattsson Andreas Holm
7075,2022,164-021-083-982-257,Garde Christian
7076,2020,151-809-516-585-540,Xu Junfang
7077,2020,151-809-516-585-540,Guo Kangping
7078,2020,151-809-516-585-540,Wang Pilin
7079,2020,151-809-516-585-540,Xu Ting
7080,2020,151-809-516-585-540,Jin Yuhao
7081,2022,083-743-865-315-916,Lumpkin Richard
7082,2018,015-706-858-421-551,Feng Hui
7083,2018,015-706-858-421-551,Yao Sheng
7084,2018,015-706-858-421-551,Wu Hai
7085,2019,198-943-276-395-432,Pei Shuang
7086,2019,198-943-276-395-432,Bai Xianhong
7087,2019,198-943-276-395-432,Zan Yanlu
7088,2019,198-943-276-395-432,Zhou Haiping
7089,2019,198-943-276-395-432,Bai Yi
7090,2019,198-943-276-395-432,Zhou Junjie
7091,2019,198-943-276-395-432,Li Xiaomin
7092,2017,137-263-628-073-372,Shah Nikita
7093,2017,137-263-628-073-372,Horwitz Nathaniel
7094,2021,149-909-005-446-705,Feng Hui
7095,2021,149-909-005-446-705,Yao Sheng
7096,2019,080-895-580-739-399,Jin Rongguang
7097,2019,080-895-580-739-399,Jiang Wenqing
7098,2019,080-895-580-739-399,Zheng Yijing
7099,2019,080-895-580-739-399,Li Shangxun
7100,2019,080-895-580-739-399,Fang Lei
7101,2019,080-895-580-739-399,Jin Yanzhou
7102,2019,080-895-580-739-399,Zheng Zaihao
7103,2019,080-895-580-739-399,Liu Yuangui
7104,2019,080-895-580-739-399,Li Liangshun
7105,2019,080-895-580-739-399,Piao Yinying
7106,2019,080-895-580-739-399,Piao Yongdun
7107,2018,012-928-387-464-874,De Rossi Elio
7108,2018,012-928-387-464-874,Pezzotti Anna R
7109,2018,012-928-387-464-874,Cavaliere Francesca
7110,2018,012-928-387-464-874,Terlizzese Maria Grazia
7111,2018,165-362-574-525-140,Hernandez Reinier
7112,2018,165-362-574-525-140,Grudzinski Joseph
7113,2018,165-362-574-525-140,Patel Ravi
7114,2018,165-362-574-525-140,Carlson Peter
7115,2018,165-362-574-525-140,Weichert Jamey
7116,2018,165-362-574-525-140,Morris Zachary
7117,2018,165-362-574-525-140,Sondel Paul
7118,2021,010-659-645-250-938,Su Yu-Xiong
7119,2021,010-659-645-250-938,Lan Xinmiao
7120,2021,010-659-645-250-938,Xie Xi
7121,2019,080-087-408-056-259,Yang Fan
7122,2019,080-087-408-056-259,Guo Yanan
7123,2019,080-087-408-056-259,Xie Jingshu
7124,2019,080-087-408-056-259,Yang Yi
7125,2019,080-087-408-056-259,Shen Yuelei
7126,2019,080-087-408-056-259,Lu Chengyuan
7127,2019,080-087-408-056-259,Chen Yun
7128,2019,080-087-408-056-259,Dong Chunyan
7129,2019,080-087-408-056-259,Ni Jian
7130,2022,028-677-977-802-64X,Liu Yarong
7131,2022,028-677-977-802-64X,Zhao Peipei
7132,2021,101-638-445-316-118,Luo Peter Peizhi
7133,2021,101-638-445-316-118,Gong Changhua
7134,2021,101-638-445-316-118,Liu Guizhong
7135,2022,170-570-749-116-101,Sweeney Elizabeth
7136,2022,170-570-749-116-101,Balakrishnan Preethi Bala
7137,2022,170-570-749-116-101,Medina Jacob
7138,2022,170-570-749-116-101,Fernandes Rohan
7139,2022,022-950-527-090-098,Chou Shih-Ting
7140,2022,022-950-527-090-098,J Rosi
7141,2022,022-950-527-090-098,Burt Alan
7142,2022,022-950-527-090-098,Poddar Sushmita
7143,2022,022-950-527-090-098,Prax Valerie
7144,2021,177-919-464-175-574,Zhang Wenjun
7145,2021,177-919-464-175-574,Tan Fanghui
7146,2021,177-919-464-175-574,Tian Wenwu
7147,2021,177-919-464-175-574,Wei Xuemei
7148,2021,177-919-464-175-574,Li Feng
7149,2020,077-281-393-787-622,Yang Fan
7150,2020,077-281-393-787-622,Guo Yanan
7151,2020,077-281-393-787-622,Xie Jingshu
7152,2020,077-281-393-787-622,Yang Yi
7153,2020,077-281-393-787-622,Shen Yuelei
7154,2020,077-281-393-787-622,Lu Chengyuan
7155,2020,077-281-393-787-622,Cheng Xiaodong
7156,2020,077-281-393-787-622,Chen Yun
7157,2020,077-281-393-787-622,Dong Chunyan
7158,2020,077-281-393-787-622,Ni Jian
7159,2017,012-624-870-192-335,West James William
7160,2017,012-624-870-192-335,Tipton Kimberly Ann
7161,2017,012-624-870-192-335,Deshpande Shrikant
7162,2017,012-624-870-192-335,Engelhardt John J
7163,2020,161-609-743-990-980,Zhang Faming
7164,2020,161-609-743-990-980,Huang Ying
7165,2020,161-609-743-990-980,Xi Gan
7166,2022,057-218-065-007-992,De Miranda Silva Carolina
7167,2022,057-218-065-007-992,Krishnamachari Yogita
7168,2022,057-218-065-007-992,Chartash Elliot Keith
7169,2022,057-218-065-007-992,Lala Mallika
7170,2022,057-218-065-007-992,Gheyas Ferdous
7171,2022,057-218-065-007-992,Vaddady Venkata Naga Ratna Pavan Kumar
7172,2022,057-218-065-007-992,Jain Lokesh
7173,2019,079-513-318-639-059,Waterkamp Daniel Antonius
7174,2019,079-513-318-639-059,Lopez-Chavez Ariel
7175,2022,107-980-467-774-015,Bornschlegl Svetlana
7176,2022,107-980-467-774-015,Gustafson Michael P
7177,2022,107-980-467-774-015,Dietz Allan B
7178,2019,094-725-242-771-982,Schubert Steffen
7179,2019,094-725-242-771-982,Bonzon Christine
7180,2019,094-725-242-771-982,Bernett Matthew
7181,2019,094-725-242-771-982,Hedvat Michael
7182,2019,094-725-242-771-982,Desjarlais John R
7183,2019,094-725-242-771-982,Rashid Rumana
7184,2021,063-425-249-565-453,Yang Sixing
7185,2021,063-425-249-565-453,Huang Hao-Min
7186,2021,063-425-249-565-453,Zhang Shirong
7187,2021,063-425-249-565-453,Zhu Zhen-Ping
7188,2020,172-186-809-485-002,Zhu Ji'An
7189,2022,085-589-091-501-415,Ponce Aix Santiago
7190,2022,085-589-091-501-415,Fudio Muñoz Salvador
7191,2022,085-589-091-501-415,Paz-Ares Rodriguez Luis Gonzaga
7192,2018,089-195-249-720-970,Fan Lihua
7193,2018,089-195-249-720-970,Bian Zhonghua
7194,2018,089-195-249-720-970,Li Jiangwei
7195,2020,135-525-445-285-297,Xu Jian
7196,2019,031-118-427-279-150,Segal Brahm
7197,2019,031-118-427-279-150,Singel Kelly
7198,2013,156-759-876-864-980,Gajewski Thomas F
7199,2013,156-759-876-864-980,Leung Michael
7200,2013,156-759-876-864-980,Spranger Stefani
7201,2019,170-614-493-872-326,Gu Xiao-Ling
7202,2019,170-614-493-872-326,Tao Wei-Kang
7203,2019,170-614-493-872-326,Hu Qiyue
7204,2019,170-614-493-872-326,Ye Xin
7205,2019,170-614-493-872-326,Ge Hu
7206,2017,083-791-890-642-173,Ranade Koustubh
7207,2017,083-791-890-642-173,Brohawn Philip
7208,2017,083-791-890-642-173,Streicher Katie
7209,2017,083-791-890-642-173,Higgs Brandon W
7210,2017,083-791-890-642-173,Morehouse Chris
7211,2021,185-523-467-476-97X,Yan Yongxiang
7212,2021,185-523-467-476-97X,Wang Xin
7213,2021,185-523-467-476-97X,Fang Lijuan
7214,2021,185-523-467-476-97X,Luo Fang
7215,2021,185-523-467-476-97X,Zhang Jin
7216,2021,185-523-467-476-97X,Zhou Pengfei
7217,2021,185-523-467-476-97X,Gong Cheng
7218,2011,124-465-722-978-403,Becher Burkhard Dr Prof
7219,2021,168-490-667-437-946,Song Lihua
7220,2021,168-490-667-437-946,Xu Wenjuan
7221,2021,168-490-667-437-946,Fan Qinglin
7222,2021,168-490-667-437-946,Ye Hongtao
7223,2021,168-490-667-437-946,Bao Wenying
7224,2021,168-490-667-437-946,Liu Hao
7225,2021,168-490-667-437-946,Xu Ting
7226,2021,168-490-667-437-946,Cui Zhiqiang
7227,2021,168-490-667-437-946,Wei Zhou
7228,2022,164-850-580-709-487,Hu Yiqiao
7229,2022,164-850-580-709-487,Wu Jinhui
7230,2022,164-850-580-709-487,Wang Wenguang
7231,2022,164-850-580-709-487,Tao Feng
7232,2022,164-850-580-709-487,Xu Haiheng
7233,2018,178-136-296-101-482,Escobar Giulia
7234,2018,178-136-296-101-482,Mucci Adele
7235,2018,178-136-296-101-482,Naldini Luigi
7236,2018,178-136-296-101-482,Gentner Bernhard Rudolf
7237,2020,081-510-099-566-504,Wang Yulei
7238,2020,081-510-099-566-504,Guan Yinghui
7239,2020,081-510-099-566-504,Shannon Turley
7240,2020,081-510-099-566-504,Senbabaoglu Yasin
7241,2020,184-231-538-555-042,Ye Bangce
7242,2020,184-231-538-555-042,Li Hongrui
7243,2021,168-719-764-595-260,Xie Fan
7244,2016,052-304-651-370-988,Strickland Corey
7245,2016,052-304-651-370-988,Prosise Winifred W
7246,2016,052-304-651-370-988,Reichert Paul
7247,2016,052-304-651-370-988,Kashi Ramesh
7248,2016,052-304-651-370-988,Yang Xiaoyu
7249,2016,052-304-651-370-988,Scapin Giovanna
7250,2017,194-778-036-144-034,Brooks Peter C
7251,2017,194-778-036-144-034,Caron Jennifer M
7252,2021,068-751-768-962-931,Xie Fan
7253,2021,068-751-768-962-931,Guo Qian
7254,2023,041-918-879-950-919,Wang Zongda
7255,2023,041-918-879-950-919,Cao Xiaodan
7256,2023,041-918-879-950-919,Gu Chunyin
7257,2023,041-918-879-950-919,Deng Sujun
7258,2019,172-563-417-162-117,Shankar Geetha
7259,2019,172-563-417-162-117,Lin Weiyu
7260,2019,172-563-417-162-117,Sandler Alan
7261,2019,172-563-417-162-117,Chen Daniel Shinyu
7262,2020,170-690-938-899-025,Cohen Steven Bruce
7263,2020,170-690-938-899-025,Jordan Peter A
7264,2020,170-690-938-899-025,Barmare Farhana
7265,2020,170-690-938-899-025,Teijaro John R
7266,2020,170-690-938-899-025,Usui Ippei
7267,2020,170-690-938-899-025,Stout Elizabeth Paige
7268,2020,170-690-938-899-025,Beverage Jacob Neal
7269,2020,170-690-938-899-025,Esquenazi Eduardo
7270,2020,170-690-938-899-025,Baran Phil S
7271,2020,170-690-938-899-025,Macherla Venkata Rami Reddy
7272,2020,170-690-938-899-025,Lu Dan
7273,2017,184-823-194-292-785,Boyman Onur
7274,2017,184-823-194-292-785,Arenas-Ramirez Natalia
7275,2021,046-325-211-987-541,Fu Yan
7276,2021,046-325-211-987-541,Yang Xiaonan
7277,2021,046-325-211-987-541,Yu Zailin
7278,2021,046-325-211-987-541,Fu Yusong
7279,2021,046-325-211-987-541,Zhu Tao
7280,2021,046-325-211-987-541,Qiao Guoqiang
7281,2021,046-325-211-987-541,Hou Qiong
7282,2020,158-245-891-204-475,Desai Keyur H
7283,2020,158-245-891-204-475,Ely Scott Adams
7284,2020,158-245-891-204-475,Zhang Lan
7285,2020,158-245-891-204-475,Greenfield Alex
7286,2020,158-245-891-204-475,Pant Saumya
7287,2020,158-245-891-204-475,Lee George C
7288,2020,158-245-891-204-475,Qi Zhenhao
7289,2020,158-245-891-204-475,Green George A
7290,2020,158-245-891-204-475,Adya Neeraj
7291,2020,158-245-891-204-475,Szabo Peter
7292,2022,036-124-681-373-604,Kovarik Joseph E
7293,2020,053-341-648-224-17X,Desai Keyur H
7294,2020,053-341-648-224-17X,Szabo Peter M
7295,2020,053-341-648-224-17X,Ely Scott Adams
7296,2020,053-341-648-224-17X,Zhang Lan
7297,2020,053-341-648-224-17X,Greenfield Alex
7298,2020,053-341-648-224-17X,Pant Saumya
7299,2020,053-341-648-224-17X,Lee George C
7300,2020,053-341-648-224-17X,Qi Zhenhao
7301,2020,053-341-648-224-17X,Green George A
7302,2020,053-341-648-224-17X,Adya Neeraj
7303,2020,177-609-894-313-267,Desai Keyur H
7304,2020,177-609-894-313-267,Szabo Peter M
7305,2020,177-609-894-313-267,Ely Scott Adams
7306,2020,177-609-894-313-267,Zhang Lan
7307,2020,177-609-894-313-267,Greenfield Alex
7308,2020,177-609-894-313-267,Pant Saumya
7309,2020,177-609-894-313-267,Lee George C
7310,2020,177-609-894-313-267,Qi Zhenhao
7311,2020,177-609-894-313-267,Green George A
7312,2020,177-609-894-313-267,Adya Neeraj
7313,2021,147-211-769-510-087,Huang Weifeng
7314,2021,147-211-769-510-087,Zhai Tianhang
7315,2021,147-211-769-510-087,Sun Zuoyu
7316,2021,147-211-769-510-087,Dai Shuang
7317,2021,147-211-769-510-087,Peng Shaogang
7318,2022,067-162-727-019-902,Fischer Bruce S
7319,2022,067-162-727-019-902,Hamuro Lora
7320,2022,067-162-727-019-902,Perez Raymond
7321,2018,076-643-945-869-634,Huang Shaopeng
7322,2018,076-643-945-869-634,Ying Hua
7323,2018,076-643-945-869-634,Cabrera Eric Escobar
7324,2018,076-643-945-869-634,Juan Veronica
7325,2018,076-643-945-869-634,Khan Shireen
7326,2018,076-643-945-869-634,Desjardins Genevieve
7327,2018,076-643-945-869-634,Fayadat-Dilman Laurence
7328,2023,107-412-262-785-014,Oe Seina
7329,2023,107-412-262-785-014,Shimizu Kana
7330,2023,107-412-262-785-014,Oishi Jun
7331,2023,107-412-262-785-014,Ota Yosuke
7332,2023,107-412-262-785-014,Umehara Hiroki
7333,2023,107-412-262-785-014,Inagaki Ryosaku
7334,2023,107-412-262-785-014,Kumagai Yuka
7335,2023,107-412-262-785-014,Kawakami Ryuhei
7336,2019,125-203-198-545-842,Rappaport Amy Rachel
7337,2019,125-203-198-545-842,Blair Wade
7338,2019,125-203-198-545-842,Jooss Karin
7339,2019,125-203-198-545-842,Gitlin Leonid
7340,2019,125-203-198-545-842,Scallan Ciaran Daniel
7341,2019,125-203-198-545-842,Grotenbreg Gijsbert Marnix
7342,2022,123-995-687-685-315,Wu Chongbing
7343,2022,123-995-687-685-315,Yin Liusong
7344,2022,123-995-687-685-315,Jiang Xiaoling
7345,2017,004-520-174-253-142,Almassy Robert J
7346,2017,004-520-174-253-142,Webber Stephen E
7347,2011,027-360-322-616-246,Li Xiaotong
7348,2011,027-360-322-616-246,Zhenhua Wu
7349,2022,068-504-816-752-552,Feng Hui
7350,2022,068-504-816-752-552,Meng Qin
7351,2022,068-504-816-752-552,Du Xiaojie
7352,2022,068-504-816-752-552,Liu Hongchuan
7353,2022,068-504-816-752-552,Liu Hui
7354,2022,068-504-816-752-552,Liu Peixiang
7355,2022,070-353-771-555-681,Perez Raymond
7356,2015,057-204-715-655-194,Chen Allen C
7357,2015,057-204-715-655-194,David Feltquate
7358,2016,070-416-675-411-368,Deng Liang
7359,2016,070-416-675-411-368,Merghoub Taha
7360,2016,070-416-675-411-368,Shuman Stewart
7361,2016,070-416-675-411-368,Wang Weiyi
7362,2016,070-416-675-411-368,Wolchok Jedd
7363,2016,070-416-675-411-368,Dai Peihong
7364,2022,128-080-696-793-576,Barnette Kester Gary
7365,2022,128-080-696-793-576,Steiner Mitchell S
7366,2020,007-183-835-736-147,Chen Qian
7367,2020,007-183-835-736-147,Gu Zhen
7368,2017,061-814-383-621-74X,Changsheng Jonathan Liu
7369,2019,171-500-284-941-082,Morello Aurore
7370,2019,171-500-284-941-082,Mary Caroline
7371,2019,171-500-284-941-082,Poirier Nicolas
7372,2019,171-500-284-941-082,Durand Justine
7373,2020,099-377-118-203-172,Gutcher Ilona
7374,2017,053-977-843-579-797,Zhong Diansheng
7375,2017,053-977-843-579-797,Wang Jiming
7376,2017,053-977-843-579-797,Wang Huaqing
7377,2017,053-977-843-579-797,Wang Lixiang
7378,2017,053-977-843-579-797,Zhao Qing
7379,2017,053-977-843-579-797,Chen Lei
7380,2017,053-977-843-579-797,Li Jing
7381,2017,053-977-843-579-797,Zhu Ze
7382,2017,053-977-843-579-797,Chen Fei
7383,2017,053-977-843-579-797,Li Zhonglian
7384,2017,053-977-843-579-797,Li Xiangguo
7385,2017,053-977-843-579-797,Liu Weiping
7386,2017,053-977-843-579-797,Li Xiangchen
7387,2022,110-880-735-394-407,Yan Yiyan
7388,2022,110-880-735-394-407,Ren Qian
7389,2022,110-880-735-394-407,Chen Dongxia
7390,2022,110-880-735-394-407,Xu Qiaoqiao
7391,2022,110-880-735-394-407,Jin Congyang
7392,2022,110-880-735-394-407,Li Yonggang
7393,2022,110-880-735-394-407,Wu Licai
7394,2021,186-628-182-324-363,Fardis Maria
7395,2021,186-628-182-324-363,Von Finckenstein Friedrich Graf Finck
7396,2016,107-342-913-627-650,Pierce Robert H
7397,2016,107-342-913-627-650,Daud Adil
7398,2020,008-727-796-839-336,Tao Wei-Kang
7399,2020,008-727-796-839-336,Ye Xin
7400,2020,008-727-796-839-336,Ge Hu
7401,2020,008-727-796-839-336,Gu Xiao-Ling
7402,2021,008-716-195-100-233,Li Wenrong
7403,2021,008-716-195-100-233,Yang Sheng
7404,2021,008-716-195-100-233,Dong Jian
7405,2021,008-716-195-100-233,Sun Yaru
7406,2021,008-716-195-100-233,Nie Zi
7407,2023,048-257-627-163-950,Ding Dawei
